user_id,sex,age,age_category,dependents_c,last_month_salary_c
6466,F,56,50-59,1,7083
6467,M,46,40-49,2,8000
6468,M,60,60-69,0,1100
6469,M,35,30-39,0,5499
6470,F,62,60-69,2,8972
6471,M,51,50-59,0,3000
6472,M,47,40-49,0,10500
6473,F,54,50-59,1,4583
6474,M,46,40-49,1,2916
6475,M,63,60-69,0,7316
6476,F,23,20-29,0,898
6477,M,33,30-39,1,3969
6478,F,39,30-39,4,5874
6479,F,55,50-59,2,21034
6480,M,56,50-59,0,12640
6481,F,48,40-49,0,2253
6482,M,45,40-49,0,7489
6483,M,61,60-69,0,12875
6484,F,56,50-59,1,18400
6485,M,93,90+,0,4388
6486,F,55,50-59,0,7580
6487,M,56,50-59,0,7580
6488,M,33,30-39,4,8601
6489,M,43,40-49,0,6200
6490,F,53,50-59,4,5839
6491,M,26,20-29,0,3900
6492,M,40,40-49,1,8583
6493,F,44,40-49,0,4583
6494,M,53,50-59,1,1924
6495,M,74,70-79,0,2650
6496,F,61,60-69,0,3116
6497,M,48,40-49,1,0
6498,F,42,40-49,2,7068
6499,F,58,50-59,2,2800
6500,M,35,30-39,3,10000
6501,F,40,40-49,2,7000
6502,M,66,60-69,0,7492
6503,M,56,50-59,0,4900
6504,F,66,60-69,0,7492
6505,M,59,50-59,0,3280
6506,F,59,50-59,0,4000
6507,M,45,40-49,2,7927
6508,M,60,60-69,1,6000
6509,M,40,40-49,3,11819
6510,F,45,40-49,0,4795
6511,M,55,50-59,0,6220
6512,M,71,70-79,0,6441
6513,F,49,40-49,1,11667
6514,M,56,50-59,2,28400
6515,M,38,30-39,0,3500
6516,F,86,80-89,1,6235
6517,M,59,50-59,2,9913
6518,F,58,50-59,0,9300
6519,F,32,30-39,2,6000
6520,M,43,40-49,0,2750
6521,F,56,50-59,2,9932
6522,M,44,40-49,0,3500
6523,M,62,60-69,0,7736
6524,F,71,70-79,0,10337
6525,M,47,40-49,2,8975
6526,F,51,50-59,2,10280
6527,M,68,60-69,0,2082
6528,M,36,30-39,0,11220
6529,M,51,50-59,0,5373
6530,F,61,60-69,2,7492
6531,M,72,70-79,0,5598
6532,M,62,60-69,1,11666
6533,F,76,70-79,0,8333
6534,M,37,30-39,3,4358
6535,M,30,30-39,0,5499
6536,F,73,70-79,0,10500
6537,M,43,40-49,2,4600
6538,F,84,80-89,0,5000
6539,F,71,70-79,0,3751
6540,M,66,60-69,0,8853
6541,F,46,40-49,3,9042
6542,M,39,30-39,2,3900
6543,M,67,60-69,0,730483
6544,F,32,30-39,0,2700
6545,M,58,50-59,1,5500
6546,F,22,20-29,0,704
6547,M,68,60-69,1,6000
6548,M,53,50-59,2,6633
6549,M,70,70-79,0,6143
6550,F,77,70-79,0,3617
6551,M,41,40-49,3,7489
6552,M,35,30-39,3,5200
6553,F,52,50-59,1,6500
6554,M,59,50-59,0,0
6555,M,47,40-49,2,7489
6556,F,67,60-69,0,4200
6557,M,50,50-59,0,8187
6558,F,70,70-79,0,2700
6559,F,72,70-79,0,949
6560,M,41,40-49,2,12000
6561,F,55,50-59,0,2880
6562,M,64,60-69,0,7492
6563,M,28,20-29,0,2040
6564,F,29,20-29,0,2500
6565,M,55,50-59,0,2163
6566,F,48,40-49,1,12400
6567,M,45,40-49,2,4500
6568,M,42,40-49,1,4881
6569,M,55,50-59,1,7580
6570,F,66,60-69,0,6916
6571,M,58,50-59,1,7423
6572,M,27,20-29,0,4300
6573,F,69,60-69,1,10000
6574,M,47,40-49,8,7489
6575,M,57,50-59,1,11711
6576,F,61,60-69,0,7492
6577,M,58,50-59,1,2668
6578,F,54,50-59,0,7580
6579,F,45,40-49,2,12500
6580,M,32,30-39,0,8333
6581,F,29,20-29,1,2250
6582,M,83,80-89,0,5100
6583,M,48,40-49,0,7489
6584,F,31,30-39,0,5499
6585,M,34,30-39,1,5416
6586,F,101,90+,0,2883
6587,M,56,50-59,0,6666
6588,M,39,30-39,1,8450
6589,M,37,30-39,2,4000
6590,F,81,80-89,0,4000
6591,M,38,30-39,2,5500
6592,M,47,40-49,1,3135
6593,F,62,60-69,1,2916
6594,M,36,30-39,2,3156
6595,M,51,50-59,0,2300
6596,F,57,50-59,0,10000
6597,M,42,40-49,3,30000
6598,F,39,30-39,1,6326
6599,F,68,60-69,1,2950
6600,M,49,40-49,0,4076
6601,F,27,20-29,0,2905
6602,M,39,30-39,0,5499
6603,M,43,40-49,3,5650
6604,F,78,70-79,0,3000
6605,M,56,50-59,0,9333
6606,F,50,50-59,1,12666
6607,M,52,50-59,0,5000
6608,M,48,40-49,2,22700
6609,M,49,40-49,0,6572
6610,F,46,40-49,0,5798
6611,M,49,40-49,2,30000
6612,M,64,60-69,0,7492
6613,F,65,60-69,0,7492
6614,M,57,50-59,0,7580
6615,M,65,60-69,1,5700
6616,F,78,70-79,2,3000
6617,M,66,60-69,0,7492
6618,F,53,50-59,0,4000
6619,F,70,70-79,0,7800
6620,M,69,60-69,0,5500
6621,F,38,30-39,2,5000
6622,M,26,20-29,2,0
6623,M,46,40-49,1,3000
6624,F,68,60-69,0,7492
6625,M,46,40-49,3,11683
6626,F,51,50-59,0,2528
6627,M,73,70-79,0,6801
6628,M,85,80-89,0,5067
6629,M,45,40-49,2,5131
6630,F,28,20-29,0,2370
6631,M,64,60-69,0,7492
6632,M,66,60-69,0,7492
6633,F,53,50-59,0,7580
6634,M,63,60-69,1,8800
6635,M,53,50-59,1,4860
6636,F,48,40-49,1,7300
6637,M,63,60-69,0,7492
6638,F,29,20-29,0,2905
6639,F,42,40-49,2,4300
6640,M,45,40-49,0,10000
6641,F,62,60-69,0,7492
6642,M,49,40-49,2,3125
6643,M,53,50-59,0,4800
6644,F,37,30-39,2,6216
6645,M,29,20-29,0,4000
6646,F,50,50-59,3,5946
6647,M,35,30-39,1,4500
6648,M,58,50-59,0,4700
6649,M,55,50-59,4,11333
6650,F,35,30-39,1,7000
6651,M,61,60-69,0,9916
6652,M,63,60-69,0,7492
6653,F,54,50-59,0,4341
6654,M,41,40-49,2,8201
6655,M,49,40-49,0,3400
6656,F,47,40-49,1,10000
6657,M,55,50-59,2,7580
6658,F,57,50-59,1,12500
6659,F,55,50-59,2,3333
6660,M,70,70-79,0,5598
6661,F,45,40-49,1,3000
6662,M,45,40-49,0,4965
6663,M,68,60-69,0,2166
6664,F,72,70-79,0,2400
6665,M,41,40-49,2,3082
6666,F,68,60-69,0,2547
6667,M,38,30-39,2,4558
6668,M,32,30-39,1,500
6669,M,50,50-59,1,7498
6670,F,65,60-69,1,11800
6671,M,42,40-49,0,4600
6672,M,31,30-39,2,2500
6673,F,48,40-49,0,7489
6674,M,50,50-59,0,7475
6675,M,49,40-49,0,7489
6676,F,61,60-69,0,9750
6677,M,47,40-49,0,6122
6678,F,72,70-79,0,5598
6679,F,58,50-59,0,4400
6680,M,25,20-29,0,1800
6681,F,28,20-29,0,3450
6682,M,60,60-69,0,954
6683,M,38,30-39,1,3470
6684,F,58,50-59,0,7580
6685,M,55,50-59,1,10624
6686,F,61,60-69,0,7492
6687,M,54,50-59,0,7580
6688,M,56,50-59,0,7580
6689,M,44,40-49,0,7074
6690,F,62,60-69,1,6306
6691,M,67,60-69,0,7400
6692,M,47,40-49,3,12916
6693,F,52,50-59,0,7500
6694,M,59,50-59,0,9000
6695,M,64,60-69,1,7400
6696,F,63,60-69,0,7492
6697,M,34,30-39,1,5500
6698,F,60,60-69,0,4800
6699,F,38,30-39,0,2700
6700,M,61,60-69,0,13650
6701,F,28,20-29,0,800
6702,M,36,30-39,1,1700
6703,M,61,60-69,1,7492
6704,F,66,60-69,0,9930
6705,M,46,40-49,2,9133
6706,F,47,40-49,2,7489
6707,M,37,30-39,1,8742
6708,M,69,60-69,0,4700
6709,M,54,50-59,2,12500
6710,F,38,30-39,3,5000
6711,M,77,70-79,0,5000
6712,M,30,30-39,0,2340
6713,F,80,80-89,0,3500
6714,M,85,80-89,0,12000
6715,M,62,60-69,1,6000
6716,F,50,50-59,2,8777
6717,M,39,30-39,2,3209
6718,F,59,50-59,0,8000
6719,F,60,60-69,0,7492
6720,M,26,20-29,0,4625
6721,F,49,40-49,1,7489
6722,M,34,30-39,4,1500
6723,M,79,70-79,1,2417
6724,F,43,40-49,1,11000
6725,M,68,60-69,0,5500
6726,F,25,20-29,1,4793
6727,M,43,40-49,0,7489
6728,M,52,50-59,0,7580
6729,M,30,30-39,0,2252
6730,F,41,40-49,0,6450
6731,M,48,40-49,2,6700
6732,M,41,40-49,1,13880
6733,F,57,50-59,1,8000
6734,M,30,30-39,0,5499
6735,M,23,20-29,0,1200
6736,F,95,90+,0,5000
6737,M,67,60-69,0,1000
6738,F,64,60-69,1,20100
6739,F,62,60-69,0,10500
6740,M,52,50-59,1,6035
6741,F,44,40-49,0,4621
6742,M,56,50-59,0,7580
6743,M,61,60-69,0,2230
6744,F,47,40-49,4,6400
6745,M,93,90+,0,4388
6746,F,39,30-39,2,6000
6747,M,77,70-79,0,0
6748,M,27,20-29,0,2905
6749,M,63,60-69,0,7492
6750,F,60,60-69,0,13134
6751,M,94,90+,0,3600
6752,M,37,30-39,0,2300
6753,F,28,20-29,1,1300
6754,M,51,50-59,1,3500
6755,M,65,60-69,1,5400
6756,F,69,60-69,1,11500
6757,M,43,40-49,2,1416
6758,F,50,50-59,1,14000
6759,F,51,50-59,0,7580
6760,M,37,30-39,1,5499
6761,F,65,60-69,0,16666
6762,M,48,40-49,3,7666
6763,M,46,40-49,0,5416
6764,F,65,60-69,0,10500
6765,M,80,80-89,1,3500
6766,F,41,40-49,2,5000
6767,M,66,60-69,1,12500
6768,M,71,70-79,1,5598
6769,M,23,20-29,0,3000
6770,F,31,30-39,0,4500
6771,M,78,70-79,0,1500
6772,M,49,40-49,2,1
6773,F,57,50-59,0,9957
6774,M,66,60-69,0,1352
6775,M,55,50-59,1,6250
6776,F,38,30-39,0,4400
6777,M,45,40-49,0,6000
6778,F,56,50-59,0,7580
6779,F,41,40-49,2,16216
6780,M,92,90+,0,6250
6781,F,37,30-39,2,15000
6782,M,32,30-39,0,1016
6783,M,27,20-29,0,764
6784,F,41,40-49,0,7489
6785,M,25,20-29,0,2905
6786,F,46,40-49,1,39000
6787,M,37,30-39,0,3166
6788,M,30,30-39,0,2000
6789,M,60,60-69,0,4200
6790,F,41,40-49,0,4958
6791,M,67,60-69,1,10740
6792,M,60,60-69,0,6500
6793,F,33,30-39,0,2508
6794,M,46,40-49,1,2800
6795,M,46,40-49,0,11400
6796,F,45,40-49,3,13272
6797,M,76,70-79,0,5598
6798,F,43,40-49,0,7489
6799,F,39,30-39,3,4224
6800,M,77,70-79,1,7500
6801,F,40,40-49,2,8032
6802,M,77,70-79,1,5428
6803,M,60,60-69,0,2600
6804,F,57,50-59,3,8000
6805,M,74,70-79,0,2500
6806,F,40,40-49,3,1900
6807,M,74,70-79,1,7500
6808,M,44,40-49,3,1790
6809,M,42,40-49,0,2000
6810,F,47,40-49,1,6530
6811,M,65,60-69,0,5400
6812,M,30,30-39,0,9200
6813,F,25,20-29,2,2376
6814,M,78,70-79,0,5598
6815,M,60,60-69,0,10833
6816,F,45,40-49,2,10000
6817,M,39,30-39,0,2500
6818,F,55,50-59,0,3256
6819,F,47,40-49,1,9250
6820,M,42,40-49,3,2100
6821,F,81,80-89,0,3500
6822,M,47,40-49,2,8750
6823,M,37,30-39,1,6000
6824,F,55,50-59,2,10000
6825,M,67,60-69,0,7492
6826,F,44,40-49,2,1860
6827,M,47,40-49,0,8000
6828,M,56,50-59,2,5477
6829,M,51,50-59,0,7580
6830,F,51,50-59,0,2300
6831,M,54,50-59,0,5833
6832,M,48,40-49,2,12000
6833,F,47,40-49,3,9589
6834,M,53,50-59,0,10000
6835,M,57,50-59,1,4333
6836,F,36,30-39,0,7300
6837,M,50,50-59,0,11406
6838,F,53,50-59,0,5105
6839,F,34,30-39,1,5499
6840,M,38,30-39,4,3888
6841,F,68,60-69,2,6031
6842,M,53,50-59,2,16233
6843,M,34,30-39,0,4500
6844,F,48,40-49,0,7489
6845,M,46,40-49,0,7489
6846,F,68,60-69,0,7492
6847,M,49,40-49,3,5000
6848,M,72,70-79,0,4000
6849,M,48,40-49,1,2684
6850,F,43,40-49,0,7489
6851,M,58,50-59,0,13700
6852,M,62,60-69,0,3873
6853,F,75,70-79,0,5598
6854,M,48,40-49,2,6438
6855,M,43,40-49,0,4677
6856,F,32,30-39,1,3333
6857,M,57,50-59,0,3258
6858,F,51,50-59,0,17916
6859,F,52,50-59,1,7750
6860,M,50,50-59,1,4585
6861,F,74,70-79,1,4500
6862,M,54,50-59,2,6765
6863,M,45,40-49,0,9519
6864,F,61,60-69,0,6650
6865,M,22,20-29,0,0
6866,F,47,40-49,0,7489
6867,M,36,30-39,0,10000
6868,M,42,40-49,0,11000
6869,M,42,40-49,4,7510
6870,F,35,30-39,3,5499
6871,M,26,20-29,0,2620
6872,M,49,40-49,0,13033
6873,F,56,50-59,0,7580
6874,M,36,30-39,0,7200
6875,M,54,50-59,3,9250
6876,F,31,30-39,3,4583
6877,M,34,30-39,1,3500
6878,F,60,60-69,1,6666
6879,F,51,50-59,2,2800
6880,M,41,40-49,0,7489
6881,F,34,30-39,1,4200
6882,M,52,50-59,3,7580
6883,M,59,50-59,0,3700
6884,F,78,70-79,0,5598
6885,M,41,40-49,2,13333
6886,F,38,30-39,4,5517
6887,M,36,30-39,1,10000
6888,M,57,50-59,0,5375
6889,M,89,80-89,0,5067
6890,F,41,40-49,0,5392
6891,M,76,70-79,0,5800
6892,M,76,70-79,0,4300
6893,F,29,20-29,0,6825
6894,M,88,80-89,0,7000
6895,M,50,50-59,1,9096
6896,F,66,60-69,1,450
6897,M,25,20-29,3,2850
6898,F,43,40-49,2,8500
6899,F,37,30-39,1,5499
6900,M,38,30-39,0,5200
6901,F,58,50-59,2,10129
6902,M,80,80-89,0,5067
6903,M,81,80-89,0,7800
6904,F,32,30-39,3,2000
6905,M,40,40-49,1,7489
6906,F,47,40-49,3,6666
6907,M,57,50-59,0,11816
6908,M,58,50-59,0,7580
6909,M,28,20-29,0,1825
6910,F,63,60-69,0,7492
6911,M,55,50-59,0,3250
6912,M,57,50-59,2,9200
6913,F,47,40-49,0,7489
6914,M,28,20-29,0,3000
6915,M,60,60-69,0,7394
6916,F,39,30-39,2,7333
6917,M,46,40-49,0,10500
6918,F,82,80-89,0,5067
6919,F,58,50-59,1,4000
6920,M,67,60-69,0,8100
6921,F,62,60-69,0,11112
6922,M,49,40-49,2,13916
6923,M,22,20-29,0,7370
6924,F,59,50-59,0,7580
6925,M,55,50-59,1,7580
6926,F,24,20-29,0,3700
6927,M,52,50-59,0,3535
6928,M,30,30-39,1,2469
6929,M,89,80-89,0,6485
6930,F,64,60-69,0,0
6931,M,35,30-39,1,5666
6932,M,77,70-79,0,5598
6933,F,66,60-69,4,3000
6934,M,62,60-69,2,9600
6935,M,62,60-69,0,3910
6936,F,66,60-69,0,11300
6937,M,67,60-69,0,7466
6938,F,69,60-69,0,4666
6939,F,61,60-69,1,9083
6940,M,55,50-59,1,5583
6941,F,33,30-39,3,4417
6942,M,73,70-79,0,4583
6943,M,26,20-29,1,2771
6944,F,45,40-49,1,7657
6945,M,67,60-69,0,6383
6946,F,78,70-79,0,10500
6947,M,49,40-49,1,6319
6948,M,53,50-59,0,7328
6949,M,79,70-79,0,5598
6950,F,38,30-39,3,8120
6951,M,57,50-59,2,7580
6952,M,36,30-39,5,6800
6953,F,54,50-59,0,7580
6954,M,32,30-39,0,5499
6955,M,50,50-59,1,4780
6956,F,36,30-39,0,5499
6957,M,71,70-79,0,5598
6958,F,23,20-29,0,2905
6959,F,32,30-39,0,4704
6960,M,30,30-39,0,6000
6961,F,48,40-49,0,2730
6962,M,39,30-39,1,5499
6963,M,62,60-69,3,7492
6964,F,72,70-79,2,3979
6965,M,30,30-39,2,5442
6966,F,60,60-69,0,5040
6967,M,70,70-79,0,5598
6968,M,48,40-49,0,7489
6969,M,56,50-59,0,11075
6970,F,46,40-49,1,7489
6971,M,44,40-49,4,3450
6972,M,59,50-59,1,2900
6973,F,63,60-69,0,7492
6974,M,65,60-69,0,4833
6975,M,94,90+,0,4388
6976,F,58,50-59,0,7580
6977,M,47,40-49,0,7489
6978,F,75,70-79,0,5598
6979,F,45,40-49,0,7489
6980,M,36,30-39,0,4600
6981,F,51,50-59,0,2166
6982,M,26,20-29,0,2600
6983,M,39,30-39,0,2600
6984,F,58,50-59,0,4532
6985,M,64,60-69,0,7492
6986,F,64,60-69,1,3300
6987,M,40,40-49,4,8916
6988,M,47,40-49,3,5300
6989,M,41,40-49,3,10953
6990,F,35,30-39,0,3100
6991,M,50,50-59,2,3236
6992,M,45,40-49,1,5225
6993,F,88,80-89,1,5067
6994,M,55,50-59,0,7580
6995,M,44,40-49,0,10750
6996,F,57,50-59,0,2100
6997,M,51,50-59,0,9400
6998,F,32,30-39,0,3984
6999,F,47,40-49,3,5866
7000,M,50,50-59,0,3041
7001,F,49,40-49,2,5800
7002,M,68,60-69,0,6663
7003,M,62,60-69,0,15846
7004,F,47,40-49,0,7900
7005,M,49,40-49,0,6666
7006,F,44,40-49,0,3600
7007,M,48,40-49,2,8364
7008,M,49,40-49,4,4400
7009,M,38,30-39,0,5499
7010,F,52,50-59,0,4166
7011,M,62,60-69,1,16900
7012,M,58,50-59,1,9008
7013,F,68,60-69,0,2900
7014,M,32,30-39,0,9100
7015,M,32,30-39,0,4373
7016,F,63,60-69,0,6700
7017,M,42,40-49,3,9800
7018,F,59,50-59,0,10088
7019,F,50,50-59,2,4500
7020,M,62,60-69,0,7492
7021,F,63,60-69,0,3100
7022,M,67,60-69,0,7492
7023,M,50,50-59,3,18433
7024,F,54,50-59,0,7580
7025,M,68,60-69,0,6396
7026,F,28,20-29,0,2659
7027,M,67,60-69,2,4000
7028,M,32,30-39,0,2600
7029,M,40,40-49,0,5835
7030,F,42,40-49,2,3750
7031,M,55,50-59,2,3320
7032,M,43,40-49,1,12500
7033,F,54,50-59,0,13000
7034,M,29,20-29,1,9665
7035,M,63,60-69,1,3370
7036,F,66,60-69,0,2500
7037,M,60,60-69,0,8084
7038,F,54,50-59,0,2780
7039,F,56,50-59,0,12755
7040,M,66,60-69,0,9700
7041,F,30,30-39,0,4500
7042,M,41,40-49,4,13000
7043,M,81,80-89,0,5067
7044,F,94,90+,0,4388
7045,M,52,50-59,2,9983
7046,F,59,50-59,0,4774
7047,M,64,60-69,0,1400
7048,M,38,30-39,0,2344
7049,M,41,40-49,3,15000
7050,F,41,40-49,0,2500
7051,M,85,80-89,0,7000
7052,M,39,30-39,1,4500
7053,F,56,50-59,2,3900
7054,M,53,50-59,0,7580
7055,M,71,70-79,0,5598
7056,F,61,60-69,3,7492
7057,M,74,70-79,0,2600
7058,F,23,20-29,1,1914
7059,F,85,80-89,0,3796
7060,M,34,30-39,5,4500
7061,F,48,40-49,1,13750
7062,M,41,40-49,2,5500
7063,M,36,30-39,0,2708
7064,F,42,40-49,0,2500
7065,M,50,50-59,2,1
7066,F,51,50-59,3,5538
7067,M,34,30-39,0,3500
7068,M,45,40-49,3,6003
7069,M,49,40-49,2,5500
7070,F,50,50-59,2,6416
7071,M,47,40-49,0,7489
7072,M,54,50-59,1,11830
7073,F,58,50-59,0,13000
7074,M,79,70-79,0,5000
7075,M,69,60-69,0,4500
7076,F,49,40-49,0,7489
7077,M,58,50-59,0,3488
7078,F,60,60-69,0,14166
7079,F,67,60-69,0,183
7080,M,41,40-49,1,3042
7081,F,37,30-39,0,5700
7082,M,46,40-49,3,9249
7083,M,55,50-59,0,8278
7084,F,44,40-49,1,16233
7085,M,47,40-49,3,7000
7086,F,62,60-69,0,7492
7087,M,49,40-49,0,3000
7088,M,40,40-49,2,4232
7089,M,69,60-69,0,7492
7090,F,68,60-69,0,1500
7091,M,53,50-59,2,6933
7092,M,62,60-69,0,5282
7093,F,58,50-59,0,7580
7094,M,61,60-69,1,15416
7095,M,44,40-49,2,4183
7096,F,65,60-69,0,7492
7097,M,42,40-49,0,3200
7098,F,30,30-39,0,9700
7099,F,60,60-69,0,2583
7100,M,57,50-59,1,89191
7101,F,28,20-29,1,5505
7102,M,67,60-69,0,9519
7103,M,47,40-49,3,10000
7104,F,75,70-79,0,2400
7105,M,52,50-59,2,5543
7106,F,70,70-79,0,5598
7107,M,46,40-49,0,10000
7108,M,39,30-39,4,7583
7109,M,29,20-29,2,3825
7110,F,51,50-59,2,11000
7111,M,56,50-59,0,12300
7112,M,42,40-49,0,1
7113,F,27,20-29,0,1800
7114,M,74,70-79,0,1500
7115,M,72,70-79,0,5350
7116,F,44,40-49,1,7800
7117,M,67,60-69,0,10870
7118,F,39,30-39,2,5499
7119,F,54,50-59,0,3100
7120,M,58,50-59,0,7500
7121,F,40,40-49,0,4000
7122,M,49,40-49,0,7015
7123,M,42,40-49,2,1120
7124,F,51,50-59,0,3909
7125,M,36,30-39,0,2422
7126,F,41,40-49,1,2427
7127,M,70,70-79,0,3250
7128,M,52,50-59,0,2750
7129,M,41,40-49,2,7050
7130,F,40,40-49,3,7830
7131,M,56,50-59,3,8000
7132,M,58,50-59,0,3400
7133,F,40,40-49,2,2500
7134,M,48,40-49,0,4000
7135,M,36,30-39,0,8333
7136,F,51,50-59,4,27000
7137,M,75,70-79,0,5598
7138,F,68,60-69,0,12170
7139,F,33,30-39,2,5499
7140,M,55,50-59,0,4500
7141,F,91,90+,0,4388
7142,M,50,50-59,0,4950
7143,M,47,40-49,5,5416
7144,F,56,50-59,0,5800
7145,M,56,50-59,0,3750
7146,F,24,20-29,0,2557
7147,M,50,50-59,0,7580
7148,M,58,50-59,2,8616
7149,M,46,40-49,0,7489
7150,F,47,40-49,3,16000
7151,M,42,40-49,0,1000
7152,M,74,70-79,0,12000
7153,F,72,70-79,1,9300
7154,M,61,60-69,0,7492
7155,M,52,50-59,0,7450
7156,F,53,50-59,2,14749
7157,M,76,70-79,0,5598
7158,F,54,50-59,1,5000
7159,F,61,60-69,0,805
7160,M,87,80-89,0,5532
7161,F,26,20-29,0,3700
7162,M,26,20-29,0,3500
7163,M,70,70-79,0,7001
7164,F,59,50-59,0,7580
7165,M,33,30-39,0,5500
7166,F,36,30-39,3,5499
7167,M,64,60-69,0,12560
7168,M,66,60-69,2,2400
7169,M,55,50-59,0,7036
7170,F,45,40-49,1,5400
7171,M,60,60-69,0,7492
7172,M,52,50-59,1,8543
7173,F,43,40-49,1,4041
7174,M,29,20-29,0,2905
7175,M,76,70-79,0,5598
7176,F,34,30-39,0,4700
7177,M,33,30-39,0,3500
7178,F,63,60-69,0,7500
7179,F,45,40-49,2,4200
7180,M,55,50-59,0,5750
7181,F,52,50-59,0,650
7182,M,49,40-49,1,7000
7183,M,64,60-69,0,4500
7184,F,36,30-39,0,5499
7185,M,36,30-39,2,5543
7186,F,60,60-69,0,3800
7187,M,51,50-59,3,7580
7188,M,44,40-49,3,2500
7189,M,62,60-69,0,7492
7190,F,32,30-39,0,5417
7191,M,36,30-39,2,90000
7192,M,27,20-29,2,1865
7193,F,52,50-59,0,7094
7194,M,65,60-69,0,12300
7195,M,71,70-79,0,5598
7196,F,76,70-79,0,3813
7197,M,60,60-69,4,8000
7198,F,52,50-59,0,1404
7199,F,63,60-69,3,5833
7200,M,70,70-79,0,4166
7201,F,57,50-59,0,6261
7202,M,73,70-79,0,6000
7203,M,62,60-69,0,1200
7204,F,40,40-49,3,3400
7205,M,53,50-59,1,4300
7206,F,29,20-29,0,1900
7207,M,77,70-79,0,7366
7208,M,48,40-49,3,6000
7209,M,75,70-79,0,17109
7210,F,56,50-59,2,4166
7211,M,63,60-69,0,2400
7212,M,53,50-59,1,7200
7213,F,43,40-49,4,6500
7214,M,48,40-49,0,9328
7215,M,55,50-59,0,13500
7216,F,67,60-69,0,7492
7217,M,80,80-89,0,5067
7218,F,42,40-49,0,5554
7219,F,67,60-69,2,7313
7220,M,55,50-59,0,7580
7221,F,31,30-39,0,6666
7222,M,45,40-49,4,5920
7223,M,75,70-79,0,5598
7224,F,41,40-49,1,4845
7225,M,59,50-59,1,4000
7226,F,72,70-79,0,6391
7227,M,68,60-69,0,7492
7228,M,49,40-49,0,8417
7229,M,71,70-79,0,4284
7230,F,44,40-49,2,16666
7231,M,63,60-69,1,11631
7232,M,49,40-49,1,10433
7233,F,52,50-59,4,6600
7234,M,34,30-39,0,3585
7235,M,59,50-59,1,12600
7236,F,51,50-59,0,7749
7237,M,63,60-69,1,5800
7238,F,63,60-69,0,16666
7239,F,48,40-49,0,0
7240,M,61,60-69,0,7000
7241,F,40,40-49,2,8750
7242,M,56,50-59,1,4333
7243,M,64,60-69,0,7492
7244,F,32,30-39,0,5499
7245,M,49,40-49,0,6250
7246,F,56,50-59,0,8004
7247,M,77,70-79,0,5598
7248,M,47,40-49,2,3528
7249,M,32,30-39,2,10833
7250,F,39,30-39,0,0
7251,M,34,30-39,0,2311
7252,M,22,20-29,0,1760
7253,F,41,40-49,1,4000
7254,M,38,30-39,0,5500
7255,M,28,20-29,3,3120
7256,F,59,50-59,0,2960
7257,M,60,60-69,0,7492
7258,F,62,60-69,0,7492
7259,F,64,60-69,0,7492
7260,M,35,30-39,0,3428
7261,F,64,60-69,0,2159
7262,M,56,50-59,0,7580
7263,M,36,30-39,0,3132
7264,F,38,30-39,0,6100
7265,M,47,40-49,2,7100
7266,F,51,50-59,0,6583
7267,M,57,50-59,0,2400
7268,M,44,40-49,1,16406
7269,M,43,40-49,1,7489
7270,F,34,30-39,0,4248
7271,M,76,70-79,0,2388
7272,M,62,60-69,0,8160
7273,F,62,60-69,0,7492
7274,M,75,70-79,0,0
7275,M,78,70-79,0,5598
7276,F,66,60-69,0,14850
7277,M,43,40-49,0,8800
7278,F,67,60-69,0,4166
7279,F,89,80-89,0,3333
7280,M,48,40-49,1,18000
7281,F,63,60-69,0,7492
7282,M,57,50-59,3,5210
7283,M,52,50-59,0,7580
7284,F,42,40-49,3,18366
7285,M,50,50-59,2,9643
7286,F,50,50-59,0,7580
7287,M,58,50-59,2,3966
7288,M,31,30-39,0,4775
7289,M,47,40-49,0,3051
7290,F,33,30-39,3,6363
7291,M,71,70-79,0,5598
7292,M,58,50-59,0,5800
7293,F,53,50-59,1,2423
7294,M,48,40-49,2,7489
7295,M,75,70-79,0,7000
7296,F,45,40-49,2,1675
7297,M,34,30-39,0,5499
7298,F,49,40-49,1,7489
7299,F,42,40-49,1,3125
7300,M,72,70-79,1,2200
7301,F,27,20-29,0,3400
7302,M,25,20-29,0,2400
7303,M,48,40-49,1,4861
7304,F,62,60-69,0,7492
7305,M,53,50-59,1,9700
7306,F,50,50-59,0,5175
7307,M,71,70-79,0,5598
7308,M,48,40-49,2,15500
7309,M,55,50-59,1,7580
7310,F,24,20-29,0,1480
7311,M,29,20-29,0,5000
7312,M,42,40-49,0,7489
7313,F,51,50-59,3,8600
7314,M,50,50-59,3,5666
7315,M,57,50-59,0,1000
7316,F,55,50-59,1,3800
7317,M,59,50-59,1,4392
7318,F,59,50-59,0,7580
7319,F,48,40-49,0,1400
7320,M,67,60-69,0,7492
7321,F,51,50-59,0,6499
7322,M,69,60-69,1,7958
7323,M,54,50-59,1,7580
7324,F,24,20-29,0,2905
7325,M,44,40-49,2,8668
7326,F,35,30-39,5,8000
7327,M,52,50-59,0,8333
7328,M,23,20-29,0,2905
7329,M,47,40-49,2,7863
7330,F,38,30-39,2,9100
7331,M,51,50-59,1,12050
7332,M,74,70-79,0,3000
7333,F,52,50-59,1,4000
7334,M,23,20-29,0,0
7335,M,34,30-39,0,9200
7336,F,63,60-69,0,1400
7337,M,63,60-69,2,9213
7338,F,62,60-69,0,6630
7339,F,62,60-69,0,7492
7340,M,63,60-69,0,7492
